city,ST,state,county_name,lat,lng,population,density
Pierpoint,CA,California,Tulare,36.1405,-118.6296,0,0
Eagleville,CA,California,Modoc,41.3191,-120.1147,89,35
Olancha,CA,California,Inyo,36.2704,-118.0015,185,9
Wildomar,CA,California,Riverside,33.6173,-117.2583,36932,601
Larkspur,CA,California,Marin,37.9394,-122.5313,12396,1580
Laguna Niguel,CA,California,Orange,33.5275,-117.705,66334,1737
San Ramon,CA,California,Contra Costa,37.7625,-121.9365,75931,1568
Cowan,CA,California,Stanislaus,37.5601,-120.9888,530,1451
Bend,CA,California,Tehama,40.2561,-122.2095,505,66
Sequoia Crest,CA,California,Tulare,36.1858,-118.6256,0,0
Lemoore,CA,California,Kings,36.296,-119.7983,26355,1195
Lake California,CA,California,Tehama,40.3608,-122.2102,2888,177
Grand Terrace,CA,California,San Bernardino,34.0312,-117.3132,12595,1386
Cohasset,CA,California,Butte,39.9027,-121.7448,1107,16
West Athens,CA,California,Los Angeles,33.9235,-118.3033,8746,2526
Hamilton City,CA,California,Glenn,39.7422,-122.0125,2357,2919
Diamond Springs,CA,California,El Dorado,38.692,-120.8391,11717,271
Mokelumne Hill,CA,California,Calaveras,38.3057,-120.7061,604,75
Mira Monte,CA,California,Ventura,34.4284,-119.2853,6916,584
Isla Vista,CA,California,Santa Barbara,34.4144,-119.8581,27484,5736
Del Monte Forest,CA,California,Monterey,36.5857,-121.9439,4575,219
Vina,CA,California,Tehama,39.9343,-122.0518,182,51
Harbison Canyon,CA,California,San Diego,32.8273,-116.8381,4199,160
Byron,CA,California,Contra Costa,37.8756,-121.6421,1480,87
Graniteville,CA,California,Nevada,39.4443,-120.736,0,0
Aptos,CA,California,Santa Cruz,36.9912,-121.8934,5775,338
East Pasadena,CA,California,Los Angeles,34.1377,-118.0775,6288,1843
Proberta,CA,California,Tehama,40.0762,-122.1776,218,58
Fetters Hot Springs-Agua Caliente,CA,California,Sonoma,38.3274,-122.4871,4848,1281
Palo Verde,CA,California,Imperial,33.4279,-114.7273,86,56
Orosi,CA,California,Tulare,36.5434,-119.2903,7760,1225
Irwindale,CA,California,Los Angeles,34.1121,-117.9636,1461,63
Burney,CA,California,Shasta,40.8846,-121.6691,3676,264
Fontana,CA,California,San Bernardino,34.0968,-117.4599,211815,1898
Bethel Island,CA,California,Contra Costa,38.0288,-121.6404,2379,174
California Pines,CA,California,Modoc,41.4117,-120.6605,328,17
Clio,CA,California,Plumas,39.7487,-120.5725,42,27
Cotati,CA,California,Sonoma,38.3279,-122.7092,7479,1536
West Hollywood,CA,California,Los Angeles,34.0883,-118.3719,37080,7584
Loleta,CA,California,Humboldt,40.6408,-124.2225,591,107
Etna,CA,California,Siskiyou,41.4582,-122.8946,720,365
San Bernardino,CA,California,San Bernardino,34.1417,-117.2945,216995,1350
Jurupa Valley,CA,California,Riverside,34.001,-117.4706,106028,953
Castle Hill,CA,California,Contra Costa,37.873,-122.0574,1232,654
Parklawn,CA,California,Stanislaus,37.6069,-120.9793,1340,3113
Valley Wells,CA,California,Inyo,35.8761,-117.3366,0,0
Colton,CA,California,San Bernardino,34.0538,-117.3254,54828,1362
Santa Venetia,CA,California,Marin,38.0055,-122.5033,4924,521
Loyalton,CA,California,Sierra,39.6768,-120.2448,706,766
Camp Pendleton North,CA,California,San Diego,33.3148,-117.3162,7443,324
Red Bluff,CA,California,Tehama,40.1735,-122.2413,18709,729
Sattley,CA,California,Sierra,39.6265,-120.4357,57,10
Bell,CA,California,Los Angeles,33.9801,-118.1798,35811,5531
Rough and Ready,CA,California,Nevada,39.2341,-121.1381,786,95
Tehama,CA,California,Tehama,40.0218,-122.1269,422,205
Clarksburg,CA,California,Yolo,38.4193,-121.5415,511,97
Caspar,CA,California,Mendocino,39.3631,-123.8044,924,119
Carnelian Bay,CA,California,Placer,39.2348,-120.0766,438,130
La Mirada,CA,California,Los Angeles,33.9025,-118.0093,49095,2423
San Antonio Heights,CA,California,San Bernardino,34.1571,-117.6592,3092,507
Arcadia,CA,California,Los Angeles,34.1342,-118.0373,58799,2078
Lake Hughes,CA,California,Los Angeles,34.6833,-118.4588,624,22
Frazier Park,CA,California,Kern,34.8122,-118.9542,2440,185
San Joaquin,CA,California,Fresno,36.6057,-120.1897,4024,1303
Rancho Calaveras,CA,California,Calaveras,38.1248,-120.857,6437,296
Ben Lomond,CA,California,Santa Cruz,37.0782,-122.0882,6923,319
Litchfield,CA,California,Lassen,40.3876,-120.3809,152,14
Porterville,CA,California,Tulare,36.0644,-119.0338,76729,1224
Templeton,CA,California,San Luis Obispo,35.556,-120.7182,7989,390
Earlimart,CA,California,Tulare,35.8824,-119.2715,8824,1618
Salmon Creek,CA,California,Sonoma,38.3463,-123.0595,49,16
Vista Santa Rosa,CA,California,Riverside,33.6227,-116.2126,3318,79
Bluewater,CA,California,San Bernardino,34.176,-114.264,178,65
Loomis,CA,California,Placer,38.8093,-121.1955,6809,361
Oak Glen,CA,California,San Bernardino,34.0448,-116.9497,439,11
Lemon Grove,CA,California,San Diego,32.7331,-117.0344,27108,2698
Challenge-Brownsville,CA,California,Yuba,39.4646,-121.2632,837,33
Stevenson Ranch,CA,California,Los Angeles,34.3894,-118.5885,19666,1194
Coffee Creek,CA,California,Trinity,41.0802,-122.7136,298,9
Ruth,CA,California,Trinity,40.2943,-123.3483,214,2
Summerland,CA,California,Santa Barbara,34.4255,-119.5893,1108,215
Franklin,CA,California,Merced,37.3277,-120.5321,7471,1429
Orangevale,CA,California,Sacramento,38.688,-121.2208,34467,1161
Big Pine,CA,California,Inyo,37.1655,-118.2951,1605,209
Matheny,CA,California,Tulare,36.1707,-119.3516,1221,1100
Ukiah,CA,California,Mendocino,39.1463,-123.2105,29637,1294
Olivehurst,CA,California,Yuba,39.0817,-121.5549,13500,698
Redlands,CA,California,San Bernardino,34.0511,-117.1712,71554,770
Laguna Hills,CA,California,Orange,33.592,-117.6992,31318,1831
Shelter Cove,CA,California,Humboldt,40.0389,-124.0558,477,31
West Menlo Park,CA,California,San Mateo,37.4338,-122.2034,3744,2969
Martell,CA,California,Amador,38.3623,-120.8039,298,48
Rocklin,CA,California,Placer,38.8075,-121.2488,64838,1263
Grangeville,CA,California,Kings,36.3439,-119.7074,547,330
South San Francisco,CA,California,San Mateo,37.6536,-122.4197,67429,2822
Hercules,CA,California,Contra Costa,38.0064,-122.2564,25545,1538
North Auburn,CA,California,Placer,38.9306,-121.0821,13395,664
Redwood City,CA,California,San Mateo,37.5026,-122.2252,86685,1737
Sutter Creek,CA,California,Amador,38.3827,-120.8107,2575,368
Dos Palos Y,CA,California,Merced,37.0468,-120.6395,279,68
Dixon,CA,California,Solano,38.4467,-121.825,20304,1094
Homeland,CA,California,Riverside,33.7459,-117.1132,7471,675
Lee Vining,CA,California,Mono,37.9547,-119.1221,102,7
Catheys Valley,CA,California,Mariposa,37.4371,-120.0936,774,12
Dutch Flat,CA,California,Placer,39.208,-120.8345,165,107
Cabazon,CA,California,Riverside,33.9127,-116.7828,3928,311
Tennant,CA,California,Siskiyou,41.5818,-121.9148,30,47
Linnell Camp,CA,California,Tulare,36.3089,-119.2225,865,2851
Vallecito,CA,California,Calaveras,38.074,-120.4563,330,14
Garden Grove,CA,California,Orange,33.7787,-117.9601,174226,3746
Fremont,CA,California,Alameda,37.5265,-121.9852,234962,1171
Fruitdale,CA,California,Santa Clara,37.3117,-121.9357,888,1279
Lathrop,CA,California,San Joaquin,37.809,-121.313,22781,444
Blairsden,CA,California,Plumas,39.7752,-120.6109,36,25
Coalinga,CA,California,Fresno,36.1432,-120.3266,15915,970
Garden Acres,CA,California,San Joaquin,37.9637,-121.2296,10931,1633
Coulterville,CA,California,Mariposa,37.7106,-120.1991,85,7
Moreno Valley,CA,California,Riverside,33.9244,-117.2045,207226,1560
East Nicolaus,CA,California,Sutter,38.91,-121.5443,236,19
Lakeland Village,CA,California,Riverside,33.648,-117.3706,13343,586
West Rancho Dominguez,CA,California,Los Angeles,33.9057,-118.2682,23537,2287
Pala,CA,California,San Diego,33.3617,-117.0696,977,90
Plumas Lake,CA,California,Yuba,38.9924,-121.558,6976,321
Atascadero,CA,California,San Luis Obispo,35.4827,-120.6858,30418,450
California City,CA,California,Kern,35.1578,-117.872,10794,26
Trinidad,CA,California,Humboldt,41.0589,-124.1434,360,286
Benicia,CA,California,Solano,38.0704,-122.1541,28343,847
Knights Landing,CA,California,Yolo,38.7979,-121.7176,1028,791
French Gulch,CA,California,Shasta,40.7166,-122.6311,474,14
Mount Laguna,CA,California,San Diego,32.8711,-116.4247,0,0
Paradise Park,CA,California,Santa Cruz,37.0063,-122.0425,521,723
Nuevo,CA,California,Riverside,33.8011,-117.1415,7017,400
Solana Beach,CA,California,San Diego,32.9942,-117.2575,13444,1521
Oak Shores,CA,California,San Luis Obispo,35.7624,-120.9817,305,23
Ladera,CA,California,San Mateo,37.3996,-122.1991,1553,1315
Millbrae,CA,California,San Mateo,37.5994,-122.4024,22718,2697
Culver City,CA,California,Los Angeles,34.0058,-118.3968,39283,2967
Castroville,CA,California,Monterey,36.765,-121.7535,6689,2527
Delft Colony,CA,California,Tulare,36.512,-119.4465,349,2052
Chico,CA,California,Butte,39.7575,-121.8152,106268,1076
El Cajon,CA,California,San Diego,32.8017,-116.9604,103894,2769
Rio Oso,CA,California,Sutter,38.9518,-121.531,421,24
Crescent City,CA,California,Del Norte,41.7727,-124.1902,15886,1258
Truckee,CA,California,Nevada,39.3454,-120.1848,12418,197
Greenfield,CA,California,Monterey,36.3232,-121.2451,17647,3166
Martinez,CA,California,Contra Costa,37.9985,-122.116,38373,1172
South Monrovia Island,CA,California,Los Angeles,34.1234,-117.9958,6989,4919
Port Hueneme,CA,California,Ventura,34.1617,-119.2036,22327,1947
Fieldbrook,CA,California,Humboldt,40.9723,-124.025,865,31
Ontario,CA,California,San Bernardino,34.0393,-117.6064,175841,1358
McClenney Tract,CA,California,Tulare,35.822,-118.6478,27,16
Castro Valley,CA,California,Alameda,37.7092,-122.0632,63625,1480
Murrieta,CA,California,Riverside,33.572,-117.1909,483681,1301
Gasquet,CA,California,Del Norte,41.8429,-123.9733,955,77
Pittsburg,CA,California,Contra Costa,38.0185,-121.897,72141,1606
Hopland,CA,California,Mendocino,38.9691,-123.1173,914,100
La Puente,CA,California,Los Angeles,34.0323,-117.9533,40322,4475
Hacienda Heights,CA,California,Los Angeles,33.997,-117.9728,54155,1870
Montalvin Manor,CA,California,Contra Costa,37.9977,-122.33,2800,3363
Taylorsville,CA,California,Plumas,40.0587,-120.8386,264,31
Bradbury,CA,California,Los Angeles,34.1536,-117.9684,1093,215
Cudahy,CA,California,Los Angeles,33.9631,-118.183,24076,7905
Grass Valley,CA,California,Nevada,39.2237,-121.0521,34650,955
Big River,CA,California,San Bernardino,34.1393,-114.3604,1031,36
Myrtletown,CA,California,Humboldt,40.7888,-124.1286,5145,946
Markleeville,CA,California,Alpine,38.684,-119.8226,190,11
South Oroville,CA,California,Butte,39.4767,-121.5439,3062,444
Palos Verdes Estates,CA,California,Los Angeles,33.7871,-118.3976,13544,1095
Monterey Park Tract,CA,California,Stanislaus,37.5268,-121.0115,284,2320
Janesville,CA,California,Lassen,40.2809,-120.5335,1298,38
Denair,CA,California,Stanislaus,37.5262,-120.7994,4988,923
Orinda,CA,California,Contra Costa,37.8808,-122.179,19730,592
Huron,CA,California,Fresno,36.204,-120.0961,7311,1774
Rainbow,CA,California,San Diego,33.4098,-117.1394,2041,71
Ridgemark,CA,California,San Benito,36.8083,-121.3623,3020,453
Citrus Heights,CA,California,Sacramento,38.6948,-121.288,87931,2386
Lake of the Woods,CA,California,Kern,34.8226,-119.0027,1260,138
Oak View,CA,California,Ventura,34.399,-119.2976,4472,880
South Dos Palos,CA,California,Merced,36.9707,-120.6467,2201,553
Anchor Bay,CA,California,Mendocino,38.8126,-123.5704,347,38
Boonville,CA,California,Mendocino,39.0115,-123.374,972,67
La Verne,CA,California,Los Angeles,34.1208,-117.7702,32461,1484
Albion,CA,California,Mendocino,39.2256,-123.7564,253,53
Oildale,CA,California,Kern,35.4249,-119.0279,34496,2038
Westmont,CA,California,Los Angeles,33.9417,-118.3018,33532,7007
La Selva Beach,CA,California,Santa Cruz,36.9276,-121.8445,2746,200
Collierville,CA,California,San Joaquin,38.2141,-121.2675,2315,135
Lafayette,CA,California,Contra Costa,37.8919,-122.1189,26440,678
Walker,CA,California,Mono,38.5341,-119.4582,721,15
Caribou,CA,California,Plumas,40.0761,-121.1616,0,0
Monterey,CA,California,Monterey,36.5922,-121.8807,28639,1280
East Los Angeles,CA,California,Los Angeles,34.0326,-118.1691,123905,6423
Sonoma,CA,California,Sonoma,38.2902,-122.4598,34089,1563
Groveland,CA,California,Tuolumne,37.8325,-120.2394,446,18
Merced,CA,California,Merced,37.3057,-120.4779,144117,1381
Aspen Springs,CA,California,Mono,37.55,-118.7087,58,6
San Simeon,CA,California,San Luis Obispo,35.6182,-121.1375,523,253
Le Grand,CA,California,Merced,37.2288,-120.254,1637,554
Westwood,CA,California,Lassen,40.3049,-121.0044,1662,118
Soda Springs,CA,California,Nevada,39.3248,-120.3785,53,60
Carmel-by-the-Sea,CA,California,Monterey,36.5528,-121.9222,3897,1411
Del Mar,CA,California,San Diego,32.9633,-117.2627,4363,986
Desert View Highlands,CA,California,Los Angeles,34.5902,-118.1536,2514,2205
Mountain Ranch,CA,California,Calaveras,38.2509,-120.5119,1045,9
Blue Lake,CA,California,Humboldt,40.8813,-123.9931,1265,823
Waterford,CA,California,Stanislaus,37.6429,-120.7553,9632,1464
Alum Rock,CA,California,Santa Clara,37.3694,-121.8241,12128,5546
North Lakeport,CA,California,Lake,39.0883,-122.9054,3283,329
Menifee,CA,California,Riverside,33.6909,-117.1849,90595,752
Bowles,CA,California,Fresno,36.6089,-119.7526,185,187
Boronda,CA,California,Monterey,36.6947,-121.6745,1259,847
Charter Oak,CA,California,Los Angeles,34.1025,-117.8564,9481,3945
Big Creek,CA,California,Fresno,37.2035,-119.2487,170,142
Monument Hills,CA,California,Yolo,38.6641,-121.8756,2038,195
Avila Beach,CA,California,San Luis Obispo,35.1971,-120.7192,1080,69
California Hot Springs,CA,California,Tulare,35.8863,-118.6561,45,23
Keene,CA,California,Kern,35.233,-118.6103,348,13
Sand City,CA,California,Monterey,36.6189,-121.8478,387,265
Rutherford,CA,California,Napa,38.4568,-122.4231,77,17
Canyondam,CA,California,Plumas,40.1699,-121.0769,96,48
Tustin,CA,California,Orange,33.7309,-117.8106,80498,2795
Victor,CA,California,San Joaquin,38.1385,-121.1987,384,117
Kelly Ridge,CA,California,Butte,39.5289,-121.4662,2540,502
Val Verde,CA,California,Los Angeles,34.4504,-118.6717,2928,440
Farmersville,CA,California,Tulare,36.3054,-119.2081,10778,1842
Saranap,CA,California,Contra Costa,37.8878,-122.0761,6235,2122
Richmond,CA,California,Contra Costa,37.9477,-122.339,110040,1413
Santa Cruz,CA,California,Santa Cruz,36.9789,-122.0346,177556,1970
Happy Camp,CA,California,Siskiyou,41.8103,-123.3892,800,25
Hornbrook,CA,California,Siskiyou,41.9079,-122.5596,216,71
Corralitos,CA,California,Santa Cruz,36.9941,-121.7892,2920,125
Wilkerson,CA,California,Inyo,37.2794,-118.3877,504,33
Midpines,CA,California,Mariposa,37.5531,-119.9485,1424,22
Twin Lakes,CA,California,Santa Cruz,36.9646,-121.9896,5570,3115
Alhambra,CA,California,Los Angeles,34.084,-118.1355,85396,4320
Suisun City,CA,California,Solano,38.2471,-122.0086,29639,2787
Tooleville,CA,California,Tulare,36.2878,-119.1154,432,2498
Parkway,CA,California,Sacramento,38.4993,-121.452,16166,2596
Calwa,CA,California,Fresno,36.7136,-119.7609,1555,1020
Bakersfield,CA,California,Kern,35.353,-119.0359,574362,982
Phillipsville,CA,California,Humboldt,40.2117,-123.7844,69,37
Lemoore Station,CA,California,Kings,36.2633,-119.9049,6601,607
Lake Los Angeles,CA,California,Los Angeles,34.6097,-117.8339,11820,468
Aromas,CA,California,San Benito,36.8771,-121.6404,2650,216
Edwards AFB,CA,California,Kern,34.9045,-117.9294,2410,54
Winter Gardens,CA,California,San Diego,32.8376,-116.9268,22237,1942
Mammoth Lakes,CA,California,Mono,37.6273,-118.99,7598,126
Fullerton,CA,California,Orange,33.8841,-117.9279,140392,2416
Gustine,CA,California,Merced,37.2545,-120.9949,5844,1454
Delano,CA,California,Kern,35.767,-119.2637,54471,1436
San Francisco,CA,California,San Francisco,37.7562,-122.443,3603761,7286
East Sonora,CA,California,Tuolumne,37.9777,-120.341,2319,361
Foothill Farms,CA,California,Sacramento,38.6867,-121.3475,33627,3092
Lake City,CA,California,Modoc,41.646,-120.2255,62,4
Terra Bella,CA,California,Tulare,35.9567,-119.0328,3110,441
Phoenix Lake,CA,California,Tuolumne,38.0074,-120.309,4278,150
Edgewood,CA,California,Siskiyou,41.4621,-122.4259,25,9
Pike,CA,California,Sierra,39.4278,-120.9996,126,11
Muir Beach,CA,California,Marin,37.8654,-122.5858,255,199
Woodlake,CA,California,Tulare,36.4124,-119.0999,7844,1213
Dana Point,CA,California,Orange,33.4733,-117.6969,33934,2020
Lockwood,CA,California,Monterey,35.9412,-121.0802,591,20
Mount Shasta,CA,California,Siskiyou,41.3206,-122.315,7536,338
Woodcrest,CA,California,Riverside,33.8789,-117.3686,16527,560
Woodside,CA,California,San Mateo,37.4221,-122.2591,5564,183
El Verano,CA,California,Sonoma,38.2975,-122.4915,3663,1235
Squirrel Mountain Valley,CA,California,Kern,35.6175,-118.4047,1339,287
Woodlands,CA,California,San Luis Obispo,35.0289,-120.5524,1494,349
Tuolumne City,CA,California,Tuolumne,37.9615,-120.2428,1372,227
Seville,CA,California,Tulare,36.4856,-119.2247,565,342
Shasta,CA,California,Shasta,40.5911,-122.4797,1776,62
San Fernando,CA,California,Los Angeles,34.2886,-118.4363,24714,4019
Lompoc,CA,California,Santa Barbara,34.6618,-120.4714,52856,1446
South Gate,CA,California,Los Angeles,33.9448,-118.1926,95430,5091
Bolinas,CA,California,Marin,37.9177,-122.7095,1219,80
Norris Canyon,CA,California,Contra Costa,37.7454,-121.9878,977,102
Hemet,CA,California,Riverside,33.7341,-116.9969,176892,1123
Chalfant,CA,California,Mono,37.5105,-118.375,981,13
Spaulding,CA,California,Lassen,40.6556,-120.7863,124,14
Hamilton Branch,CA,California,Plumas,40.2772,-121.0961,627,223
Arbuckle,CA,California,Colusa,39.0141,-122.061,3548,778
Philo,CA,California,Mendocino,39.0657,-123.4452,246,46
Lexington Hills,CA,California,Santa Clara,37.1616,-121.9879,2531,207
Gazelle,CA,California,Siskiyou,41.5137,-122.5215,42,27
Forbestown,CA,California,Butte,39.53,-121.2689,370,22
Loma Mar,CA,California,San Mateo,37.2658,-122.3007,201,44
Little Grass Valley,CA,California,Plumas,39.7252,-120.9591,0,0
Goshen,CA,California,Tulare,36.3518,-119.421,3561,773
Antelope,CA,California,Sacramento,38.7153,-121.361,47728,2695
Humboldt Hill,CA,California,Humboldt,40.7219,-124.1987,4217,391
Guerneville,CA,California,Sonoma,38.5137,-122.9894,4570,181
Fresno,CA,California,Fresno,36.7831,-119.7941,698021,1781
East Foothills,CA,California,Santa Clara,37.3827,-121.8138,6405,1169
North El Monte,CA,California,Los Angeles,34.1029,-118.0239,3832,3495
Union City,CA,California,Alameda,37.603,-122.0187,75343,1499
Walnut,CA,California,Los Angeles,34.0334,-117.8593,30199,1296
El Granada,CA,California,San Mateo,37.5134,-122.466,6286,502
Orange,CA,California,Orange,33.8038,-117.8218,140560,2114
Deer Park,CA,California,Napa,38.5361,-122.4679,1149,78
Bradley,CA,California,Monterey,35.8628,-120.8042,149,669
Buena Park,CA,California,Orange,33.8572,-118.0046,83015,3047
Fort Bidwell,CA,California,Modoc,41.8629,-120.1589,223,26
Citrus,CA,California,Los Angeles,34.1161,-117.889,11489,5001
Camino,CA,California,El Dorado,38.7412,-120.6814,1652,283
Newman,CA,California,Stanislaus,37.3157,-121.0211,11360,2127
Loma Linda,CA,California,San Bernardino,34.0451,-117.2498,24196,1220
River Pines,CA,California,Amador,38.5454,-120.7475,452,477
Garden Farms,CA,California,San Luis Obispo,35.4158,-120.614,279,98
Moskowite Corner,CA,California,Riverside,38.4464,-122.1945,155,21
Pomona,CA,California,Los Angeles,34.0585,-117.7626,152939,2571
Stratford,CA,California,Kings,36.1884,-119.8224,966,546
Lake Elsinore,CA,California,Riverside,33.6846,-117.3344,66411,670
Covina,CA,California,Los Angeles,34.0903,-117.8817,48462,2662
Larkfield-Wikiup,CA,California,Sonoma,38.513,-122.7536,9184,668
